epoch,iou_coef,loss,val_iou_coef,val_loss
0,0.22943228,0.08329115704130917,0.30257850885391235,0.03167122936556264
1,0.31053323,0.0394412576638741,0.36527183651924133,0.02406436349782679
2,0.35917333,0.028790921024175214,0.3696857690811157,0.023420907970931795
3,0.38571,0.024021095915564467,0.3812314569950104,0.020060244918106093
4,0.41041705,0.021654060733585022,0.42112085223197937,0.017940331220863356
5,0.43143216,0.02005589506273767,0.42178139090538025,0.018166873456230238
6,0.4475344,0.018769375844986964,0.4345851540565491,0.01723520438526831
7,0.4652898,0.01790090138209344,0.46388232707977295,0.017554192389878962
8,0.47622234,0.017374667440201896,0.4824683964252472,0.016195296886421386
9,0.48893413,0.01659824338398482,0.4785843789577484,0.015477351533869902
10,0.4988156,0.016137207245552225,0.49347275495529175,0.015026878521201156
11,0.5089665,0.015941880977033335,0.4968554973602295,0.015157784379663922
12,0.5157582,0.015503050041885041,0.5071896910667419,0.014929886463852156
13,0.523363,0.0154767151221745,0.5179458260536194,0.013849191249363006
14,0.5290115,0.014994289012705175,0.5144719481468201,0.014944947413390591
15,0.53410155,0.014799284651399331,0.5263375043869019,0.013989162867859242
16,0.5376059,0.014576373336822691,0.5131796598434448,0.014363667942465299
17,0.54286796,0.014338468359981446,0.5452079176902771,0.013240446380916097
18,0.551897,0.014189892068486615,0.5584250688552856,0.013247382546228075
19,0.5471262,0.01401024308233034,0.5420833826065063,0.0133348572703581
20,0.55940074,0.013918470562363328,0.5566652417182922,0.013089115849681317
