epoch,iou_coef,loss,val_iou_coef,val_loss
0,0.22946583,0.08324923255715114,0.31069839000701904,0.032443711356747715
1,0.31038845,0.0395152357287873,0.3646623194217682,0.024178216470375893
2,0.35895208,0.02883358965709544,0.3651347756385803,0.023347390283431326
3,0.3855932,0.024051573743254766,0.37920770049095154,0.01989135045617346
4,0.41024914,0.021667156972280135,0.4178793132305145,0.018024896862842733
5,0.43127918,0.020080011768411274,0.42063039541244507,0.018286888177196186
6,0.44742545,0.018785430756595948,0.4289711117744446,0.01737023922540839
7,0.46515197,0.01791244239702746,0.46015363931655884,0.01753347742533873
8,0.4760603,0.017392991602803127,0.4821721911430359,0.015831827200830928
9,0.48849234,0.01660804773043645,0.48021942377090454,0.015370393881485575
10,0.4985854,0.01615984005442725,0.49136054515838623,0.015079015171125768
11,0.508825,0.01595021962925773,0.5012955069541931,0.015058734764655432
12,0.51564544,0.01551196603535748,0.5058295130729675,0.015033132056631739
13,0.52372396,0.015467340796532338,0.5193409323692322,0.013815075986915164
14,0.528703,0.015015812379711852,0.5157957077026367,0.014920522562331624
15,0.5343893,0.01480287699645063,0.5269067287445068,0.013996035304097902
16,0.53775656,0.014585909241329608,0.5113165378570557,0.014429685866667165
17,0.547259,0.013903937753620971,0.5431314706802368,0.013123032696072071
18,0.5525688,0.013802472417263833,0.5442006587982178,0.013171970519045043
19,0.5464981,0.013681812058751446,0.5433982610702515,0.013139006238253344
20,0.5557156,0.013700204356141705,0.5458765029907227,0.013069635212776206
21,0.552622,0.013571707086080454,0.5450432300567627,0.013072031091839548
22,0.55278647,0.013738173356788574,0.548267662525177,0.01304493256149784
23,0.55378157,0.013406532075732273,0.5448411107063293,0.013047524077433443
24,0.5551355,0.013727433582707156,0.5468830466270447,0.01304852260306241
25,0.55284107,0.013535903776309293,0.5467110276222229,0.013040118555109653
26,0.55276084,0.013580380872190746,0.5463194251060486,0.01306250596803332
27,0.55317366,0.013599087054698838,0.5464099645614624,0.013039693384179993
28,0.55385333,0.013500426755167712,0.5450608134269714,0.013064292170816944
29,0.55367315,0.01364099763936006,0.5468837022781372,0.013020565482004294
30,0.5533481,0.013542295178079113,0.5460909605026245,0.013020495573679606
31,0.5560371,0.013515107216252794,0.5442366600036621,0.0130829063820697
32,0.55398935,0.013821756991704829,0.5480645895004272,0.013028663287441882
33,0.55117184,0.013482536537512054,0.5474450588226318,0.013018170179473975
34,0.5544289,0.013689681249105363,0.5463194847106934,0.013069711300352263
35,0.5537653,0.013701432701060199,0.5473356246948242,0.013042896867744506
36,0.55293775,0.013495980804893457,0.546724259853363,0.013053864432824037
37,0.5528443,0.013519769054452391,0.5469114780426025,0.013044025231566694
