epoch,iou_coef,loss,val_iou_coef,val_loss
76,0.8966088,0.01995995697588013,0.6958060264587402,0.055533224157989024
77,0.8966061,0.019959375651443324,0.6954766511917114,0.055432062968611716
78,0.89661324,0.019960109205890655,0.6945065259933472,0.05568767059594393
79,0.8966289,0.01995901913501762,0.6952930688858032,0.05531419925391674
80,0.8966064,0.01996250460490248,0.6972931027412415,0.05548580978065729
81,0.8966034,0.019959293433122284,0.6943399310112,0.055571334809064864
82,0.8966225,0.019957824621653547,0.6949740648269653,0.05578453484922648
83,0.8965939,0.019959821602323145,0.6949032545089722,0.05563268847763538
84,0.8966163,0.01996019363513268,0.693577766418457,0.05576351843774319
85,0.8966184,0.01995948794566276,0.6947088241577148,0.055494683980941775
86,0.89661545,0.01995901341902532,0.6960541009902954,0.05556861106306314
87,0.8966143,0.01995740417106491,0.6934930086135864,0.05603952687233686
88,0.8966323,0.01995879276219057,0.6954445838928223,0.055593137815594676
89,0.89663374,0.019958248375041877,0.696632981300354,0.05536326598376036
90,0.89662385,0.01995728063403577,0.6946922540664673,0.055889948084950444
91,0.89661574,0.01995910474700698,0.6939400434494019,0.05566049888730049
92,0.8965889,0.01996142573512366,0.6949536800384521,0.055675577372312546
93,0.89663273,0.019958363111396062,0.6959491968154907,0.05506583265960217
94,0.89661187,0.01996005930931359,0.6941500306129456,0.05575619153678417
95,0.8966119,0.01995981812797254,0.6946921348571777,0.05542927086353302
96,0.89660007,0.0199615751129588,0.6952732801437378,0.05535663794726133
97,0.89661205,0.019959996616752403,0.6938530206680298,0.055768682062625884
98,0.89659023,0.019960947814332837,0.6922144293785095,0.0562333770096302
99,0.89659804,0.019960347270211464,0.6942769885063171,0.05552080944180489
