epoch,iou_coef,loss,val_iou_coef,val_loss
0,0.18577923,0.17459672424528333,0.18328984081745148,0.3820683419704437
1,0.2580885,0.13039818969037797,0.18063120543956757,0.40152780413627626
2,0.30601424,0.09772117733955384,0.1832834929227829,0.38703095316886904
3,0.3391164,0.08040944735209148,0.18569886684417725,0.3779223322868347
4,0.34860018,0.07491897013452319,0.23898454010486603,0.2513626903295517
5,0.36856392,0.06816052612331179,0.30636611580848694,0.0621681310236454
6,0.3723335,0.06549848525060548,0.36600399017333984,0.10774617791175842
7,0.3902278,0.06008954379293654,0.38533663749694824,0.0922502726316452
8,0.40518528,0.0553043894469738,0.42712679505348206,0.06884664297103882
9,0.4048122,0.05517178343402015,0.4423086643218994,0.06430371105670929
10,0.42803988,0.05128864571452141,0.44268426299095154,0.056735264509916304
11,0.42584822,0.04975785567528672,0.4675631523132324,0.047822356969118116
12,0.43979445,0.04790886541207631,0.45883554220199585,0.04588692858815193
13,0.44971213,0.043865601304504606,0.47894126176834106,0.04117979407310486
14,0.44106776,0.044253063822786015,0.4833020269870758,0.04386702552437782
15,0.45209384,0.0446349521064096,0.5001587271690369,0.034449721500277516
16,0.46434525,0.04131221361458302,0.4990963339805603,0.036148630827665326
17,0.46550232,0.04156900979578495,0.4855324625968933,0.04292431101202965
18,0.47122929,0.039560615809427366,0.5053232312202454,0.03434531129896641
19,0.47523305,0.03812263214753734,0.5238295197486877,0.03478605039417744
20,0.47982487,0.03932899476753341,0.5161778330802917,0.03179704435169697
21,0.48779958,0.03724126054180993,0.5190366506576538,0.030482832714915274
22,0.4821161,0.03680548063582844,0.5235418081283569,0.03218768499791622
23,0.49771288,0.03533349871221516,0.5229737162590027,0.030373790860176088
24,0.51068884,0.032921736128628254,0.5118478536605835,0.03009415529668331
25,0.5127321,0.03320046534968747,0.51048743724823,0.029302118718624114
26,0.50936985,0.032024224661290644,0.5244647264480591,0.029733695089817047
27,0.5210944,0.032571082893345094,0.5260469317436218,0.028950662538409232
28,0.5224904,0.03059202078729868,0.5182197690010071,0.028890226781368256
29,0.5261909,0.029445437341928483,0.5308622121810913,0.026267976313829423
30,0.52451247,0.030960397525793975,0.5365618467330933,0.026924305036664008
31,0.52504,0.03201374409513341,0.5186429619789124,0.028514476493000984
32,0.53296095,0.02808772675279114,0.5395105481147766,0.030666485801339148
33,0.5427344,0.028250739640659755,0.548970103263855,0.02811058834195137
34,0.54645044,0.028488112923999626,0.5324767231941223,0.026333671063184738
35,0.53498644,0.029706030566659238,0.5325911045074463,0.026034798845648764
36,0.5401741,0.029811754926211305,0.5418955683708191,0.026092202588915824
37,0.5627772,0.02560852426621649,0.5486894845962524,0.029101601615548135
38,0.56002325,0.026471040584146975,0.547282874584198,0.02530043162405491
39,0.5678301,0.024859196547832755,0.539718508720398,0.027138124406337737
40,0.57213354,0.02544339909735653,0.5313430428504944,0.026361583545804024
41,0.57037556,0.02406174081067244,0.5520277619361877,0.02573474422097206
42,0.56832767,0.02571033485647705,0.5327602624893188,0.025982237607240676
43,0.5834091,0.02283928112851249,0.5420333743095398,0.026688578352332116
44,0.5733019,0.02468523054073254,0.5460521578788757,0.024103132262825965
45,0.58033234,0.023799363647898038,0.5497865676879883,0.02503308206796646
46,0.5871964,0.022729905342890155,0.5603059530258179,0.024762620404362678
47,0.5828337,0.022881048462457126,0.5631588697433472,0.028290196880698205
48,0.5866797,0.024810338703294594,0.5547232031822205,0.026704812422394753
49,0.59210443,0.023460611742403773,0.5533376932144165,0.026960620284080507
50,0.5941207,0.02281683718578683,0.5432672500610352,0.02449999377131462
51,0.60046816,0.020797995043297608,0.5526543855667114,0.02441163584589958
52,0.5974462,0.02241956295652522,0.5582908391952515,0.024503570422530173
53,0.606444,0.020122436196025877,0.5576881766319275,0.024578563496470453
54,0.6018992,0.020911837369203566,0.5620660185813904,0.02434266619384289
