epoch,iou_coef,loss,val_iou_coef,val_loss
0,0.5026652,0.1621480976205526,13.07678508758545,-12.23880415558815
1,0.6312779,0.08111288777500805,28.81583023071289,-32.07827923297882
2,0.6684056,0.06670315622921205,24.28325653076172,-29.911193943023683
3,0.6906775,0.05947712088753987,29.25830078125,-33.20367467403412
4,0.7093744,0.05404289935508536,34.76447677612305,-34.16269180774689
5,0.7255498,0.050209861131022784,39.29545211791992,-33.402024841308595
6,0.7424264,0.04717249672911647,35.054771423339844,-32.39045660495758
7,0.7580135,0.0446704959587401,42.21474075317383,-34.23411726951599
8,0.77130264,0.0428742610810635,41.11420440673828,-34.526925683021545
9,0.7845583,0.041022766765672715,37.05047607421875,-32.116915702819824
10,0.79314,0.03945355457253754,41.50735855102539,-34.596691727638245
11,0.8016169,0.03803102204757225,45.0430908203125,-36.39844722747803
12,0.80684054,0.03693478494856713,41.28390121459961,-34.45890481472016
13,0.8141156,0.03592125932013409,36.60674285888672,-35.05024600028992
14,0.8191954,0.03483174322561051,39.03754806518555,-35.65935516357422
15,0.82363355,0.0341362134178376,48.48517608642578,-35.97708539962768
16,0.82690334,0.0334540043090884,38.30390930175781,-34.42027726173401
17,0.8292277,0.03266856655374997,50.34294509887695,-36.61926944255829
18,0.8328474,0.031999579712282865,44.61913299560547,-35.17477881908417
19,0.83440685,0.03155264578397489,52.9388313293457,-36.24687292575836
20,0.83892816,0.030938266776502132,48.81605529785156,-35.45067172050476
21,0.8411468,0.030569876686462924,40.52295684814453,-35.12257034778595
22,0.8436628,0.030108376858859427,40.84767532348633,-34.401762914657596
23,0.8457152,0.029604431160259993,44.67578887939453,-35.32898654937744
24,0.8542213,0.02834690309698797,47.40793228149414,-35.4002384185791
25,0.8563969,0.02802509497721783,46.249481201171875,-35.544849443435666
26,0.8559077,0.027863802103739645,46.738258361816406,-35.70397446155548
27,0.8568188,0.027695845251178575,46.97865676879883,-35.224146246910095
28,0.8583922,0.027598964735969074,46.27598190307617,-35.42944688796997
29,0.8579359,0.027472759899683296,46.07341766357422,-35.651527762413025
30,0.8594194,0.027396279213846558,46.66070556640625,-35.59917027950287
31,0.8593027,0.027375916704638965,46.352630615234375,-35.63269748687744
32,0.8586864,0.02736549100696316,46.586952209472656,-35.59501180648804
33,0.8595215,0.02733817548594541,47.20088195800781,-35.62659869194031
34,0.8592716,0.027301957356070893,46.814510345458984,-35.60517611503601
35,0.8586871,0.02732784627005458,46.987789154052734,-35.65453088283539
36,0.8598924,0.027290067873481247,46.57039260864258,-35.57386803627014
37,0.8596709,0.02725790324750253,47.14006805419922,-35.66037938594818
38,0.85949105,0.02729294927040529,46.731666564941406,-35.63187687397003
39,0.8602259,0.027247769464479966,47.011173248291016,-35.59413385391235
40,0.86026347,0.027312136279781244,46.903404235839844,-35.62952518463135
41,0.8602805,0.027288794331252576,47.07506561279297,-35.58475303649902
42,0.86016107,0.027274266995179156,46.9261589050293,-35.546044206619264
43,0.85879624,0.027287346080669926,46.94465637207031,-35.54945392608643
44,0.8590764,0.02728983331342331,46.97527313232422,-35.59567949771881
45,0.85986024,0.027309521744933188,46.93108367919922,-35.621136045455934
46,0.8601713,0.02725532214390114,46.973976135253906,-35.52476954460144
47,0.85896677,0.02726642035284183,46.963722229003906,-35.57860307693481
48,0.85881585,0.02726084917731997,47.0626335144043,-35.625528407096866
49,0.8591475,0.027295276802033187,46.820823669433594,-35.53026947975159
50,0.85985667,0.027268202824052422,46.92563247680664,-35.59972455501556
51,0.85878235,0.0272717685593913,47.174705505371094,-35.60493581295013
52,0.8591302,0.027231646325283996,46.745243072509766,-35.50290689468384
53,0.8584444,0.02729172305488545,46.8846435546875,-35.54380214214325
